1233,706.12,448.48
1234,706.08,446.99
1235,705.26,445.66
1236,705.53,444.52
1237,706.47,443.06
1238,706.31,441.83
1239,707.09,442.87
1240,706.8,440.87
1241,706.09,439.3
1242,706.13,438.37
1243,703.46,437.08
1244,703.28,436.34
1245,703.29,436.29
1246,704.2,436.88
1247,704.07,437.03
1248,703.05,436.69
1249,703.12,437.27
1250,703.02,437.63
1251,702.19,438.3
1252,702.36,439.81
1253,703.38,440.2
1254,703.37,439.01
1255,701.5,438.57
1256,700.13,437.68
1257,699.15,436.88
1258,698.44,437.23
1259,698.5,437.76
1260,699,439.4
1261,699.31,439.73
1262,700.15,439.01
1263,702,439.29
1264,701.59,438.94
1265,700.16,438.86
1266,700.34,437.96
1267,699.55,438.96
1268,700.11,440.91
1269,699.11,440.28
1270,698.86,439.02
1271,698.26,439.02
1272,698.52,437.38
1273,698.35,437.32
1274,696.98,437.08
1275,699.3,437.89
1276,700.13,439.2
1277,699.16,441.59
1278,699.06,444.11
1279,698.56,444.3
1280,697.19,442.33
1281,697.52,441.2
1282,698.19,440.43
1283,697.17,440.21
1284,697.39,439.84
1285,699.01,439.06
1286,698.49,439.15
1287,698.53,439.23
1288,699.31,439.96
1289,699.87,441.16
1290,699.58,441
1291,699.32,441.16
1292,700.7,441.76
1293,701.39,443.04
1294,703.13,444.04
1295,702.45,444.04
1296,700.64,444.89
1297,699.78,444.06
1298,699.4,444.08
1299,699.21,444.33
1300,701.03,443.46
1301,703.15,442.36
1302,704.06,442.75
1303,703.58,443.24
1304,704.93,444.46
1305,705.59,445.65
1306,705.84,445.02
1307,705.26,445.21
1308,705.77,446.68
1309,705.39,447.61
1310,705.57,448.02
1311,707.09,447.78
1312,707.48,446.95
1313,708.28,446.15
1314,709.18,448.15
1315,710.25,448.89
1316,709.71,447.95
1317,709.23,445.83
1318,710.11,446.39
1319,711.16,446.59
1320,710.15,448.41
1321,709.16,450.47
1322,710.17,449.98
1323,710.96,449.99
1324,711.02,449.28
1325,710.54,450.56
1326,710.72,449.58
1327,710.78,448.48
1328,710.65,447.98
1329,710.2,449.11
1330,710.59,450.27
1331,711.97,449.38
1332,710.3,448.93
1333,708.94,448.01
1334,708.44,447.25
1335,709.31,446.79
1336,709.32,449.12
1337,709.37,450.57
1338,710.11,450.94
1339,708.56,452.28
1340,708.09,453.42
1341,708.17,454.71
1342,708,453.99
1343,706.76,452.25
1344,707.2,451.96
1345,707.11,451.87
1346,709.54,452.45
1347,710.82,452.68
1348,710.96,453.31
1349,709.56,453.82
1350,709.56,454.4
1351,708.44,454.92
1352,709.22,454.63
1353,711.41,453.86
1354,711.64,453.89
1355,711.54,453.08
1356,711.9,451.28
1357,713.53,450.27
1358,714.04,449.05
1359,713.66,448.22
1360,714.91,448.25
1361,716.08,448.9
1362,716.46,448.41
1363,716.85,446.62
1364,716.04,447.25
1365,715.66,447.81
1366,715.54,449.93
1367,714.17,449.18
1368,712.02,449.23
1369,711.45,451.03
1370,711.04,451.25
1371,711.17,451.62
1372,712.45,451.67
1373,712.89,451.41
1374,712.04,451.17
1375,712.77,450.66
1376,714.64,448.98
1377,715.09,447.81
1378,714.16,447.41
1379,713.11,448.02
1380,713.75,448.56
1381,712.91,448.82
1382,712.88,448.37
1383,712.1,449.52
1384,711.95,448.53
1385,712.05,448.54
1386,712.23,450.27
1387,712.94,449.18
1388,712.45,449.65
1389,711.83,451.6
1390,710.99,453.32
1391,710.65,452.86
1392,710.84,451.94
1393,710.12,451.89
1394,710.28,451.23
1395,710.24,449.23
1396,709.21,448.78
1397,709.16,447.29
1398,708.75,448.39
1399,709.21,449.01
1400,708.04,447.32
1401,706.09,446.68
1402,706.91,446.25
1403,709.3,447.06
1404,709.52,448.16
1405,710.35,450.08
1406,710.37,449.53
1407,709.34,449.92
1408,708.28,449.46
1409,706.74,450.41
1410,706.51,451.74
1411,706.7,451.39
1412,706.17,450.91
1413,707.2,452.11
1414,707.03,453.03
1415,707.97,451.88
1416,708.16,453.83
1417,708.11,456.18
1418,708.41,455.93
1419,708.9,455.68
1420,709.06,455.14
1421,708.34,455.31
1422,708.76,456.1
1423,708.94,456.77
1424,709.88,458.2
1425,710.18,460.28
1426,708.45,460.34
1427,707.33,459.33
1428,709.59,459.55
1429,710.09,458.8
1430,710.1,459.28
1431,709.51,458.85
1432,709.95,460.7
1433,710.23,460.53
1434,711.21,460.15
1435,711.17,460.71
1436,711.38,460.95
1437,710.92,462.19
1438,711.38,461.22
1439,712.66,460.78
1440,712.68,460.16
1441,712.91,460.5
1442,713.3,461.95
1443,712.66,462.17
1444,712.77,461.84
1445,713.34,460.99
1446,713.96,460.9
1447,714.21,459.98
1448,712.05,461.9
1449,710.19,462.19
1450,709.96,463.66
1451,709.71,464.03
1452,708.96,463.23
1453,707.32,461.26
1454,706.34,461.08
1455,706.61,461.44
1456,705.91,460.93
1457,706.46,461.17
1458,707.35,460.49
1459,707.48,460.04
1460,707.96,461.96
1461,708.35,463.18
1462,708.49,463.44
1463,708.6,463.91
1464,707.92,463.3
1465,708.4,463.03
1466,708.49,461.92
1467,707.25,460.48
1468,706.52,460.27
1469,706.41,460.76
1470,704.78,461.14
1471,703.07,462.74
1472,704.18,461.44
1473,705,461.29
1474,703.48,459.66
1475,701.99,458.9
1476,700.34,458.39
1477,699.89,458.91
1478,700.47,459.48
1479,700.2,460.41
1480,699.72,462.12
1481,699.35,464.47
1482,700.17,465.1
1483,700.83,464.07
1484,699.39,463.21
1485,700.02,462.14
1486,700.37,461.67
1487,701.2,460.97
1488,701,461.45
1489,702.39,461.94
1490,704.97,462.19
1491,704.35,462.34
1492,704.77,460.68
1493,704.17,460.01
1494,704.77,460.02
1495,704.78,460.89
1496,705.1,460.31
1497,704.46,460.56
1498,704.01,460.58
1499,702.57,462
1500,701.55,462.88
1501,701.35,463.47
1502,699.36,464.07
1503,698.77,463.87
1504,698.18,463.96
1505,698.23,464.63
1506,698.23,464.58
1507,698.23,463.65
1508,698.41,463.31
1509,700.11,463.45
1510,701.22,463.04
1511,701.36,464.34
1512,702.21,463.67
1513,702.83,462.49
1514,703.05,461.12
1515,702.39,461.44
1516,700.37,462.39
1517,699.99,461.82
1518,699.97,461.41
1519,700.57,462.38
1520,698.19,462.07
1521,696.51,463.09
1522,695.38,463.8
1523,696.72,461.37
1524,698.07,460.58
1525,699.01,461.25
1526,697.48,462.56
1527,698.83,464.04
1528,699.15,463.41
1529,698.13,463.51
1530,696.84,463.64
1531,695.42,464.46
1532,696.07,464.57
1533,696.44,465.1
1534,697.25,464.95
1535,697.36,464.16
1536,697.64,464.15
1537,697.02,464.69
1538,697.51,466.02
1539,697.29,466.03
1540,696.97,467.1
1541,695.21,468.42
1542,694.4,468.36
1543,693.03,469.6
1544,693.01,469.15
1545,693.6,470.54
1546,694.11,469.05
1547,694.04,469.04
1548,692.14,469.72
1549,691.81,469.28
1550,693.38,468.53
1551,693.38,469.64
1552,692.54,468.94
1553,692.18,469.68
1554,693.49,468.76
1555,694.7,467.62
1556,695.19,467.61
1557,695.68,467.21
1558,695.9,467.01
1559,695.6,466.15
1560,694.08,467.35
1561,693.94,467.13
1562,694.42,468.27
1563,696.11,469.34
1564,697.16,470.01
1565,696.61,470.26
1566,696.44,471.23
1567,696.87,472.68
1568,696.5,472.93
1569,696.38,472.15
1570,696,472.03
1571,694.87,470.9
1572,694.77,468.61
1573,694.78,466.53
1574,695.41,467.21
1575,695.43,467.63
1576,695.72,467.35
1577,696.39,466.55
1578,697.29,468.13
1579,697.99,468.45
1580,696.87,469.7
1581,697.2,471.28
1582,696.52,472.75
1583,697.2,471.39
1584,697.01,470.94
1585,697.76,470.83
1586,698.43,469.1
1587,700.88,468.02
1588,700.32,466.88
1589,698.69,467.16
1590,697.09,468.34
1591,696.37,470.45
1592,697.16,471.09
1593,697.66,472.03
1594,697.08,471.98
1595,697.46,471.33
1596,697.37,471.54
1597,696.92,471.37
1598,696.77,472.1
1599,696.99,473.35
1600,697.17,473.34
1601,698.23,474.35
1602,699.23,474.64
1603,699.28,474.65
1604,698.16,475.41
1605,697.03,476.13
1606,695.44,475.1
1607,693.08,474.18
1608,692.39,474.46
1609,691.22,472.72
1610,689.48,471.73
1611,688.49,470.89
1612,687.17,470.55
1613,686.03,469.76
1614,685.57,469.49
1615,685.1,470.58
1616,683.59,471.74
1617,681.59,472.14
1618,681.55,471.75
1619,680.18,470.45
1620,679.35,469.88
1621,678.38,470.52
1622,678.2,471.02
1623,679.13,471.36
1624,679.83,471.4
1625,679.39,470.85
1626,678.91,470.46
1627,678.68,470.43
1628,677.9,469.34
1629,678.1,467.99
1630,678.53,466.73
1631,677.27,466.37
1632,676.73,466.32
1633,676.57,466.56
1634,676.3,466.39
1635,676.68,466.22
1636,675.18,467.78
1637,673.86,468.56
1638,673.11,470.01
1639,673.65,469.43
1640,673,469.44
1641,674.48,470.36
1642,674.84,470.25
1643,675.45,471.04
1644,674.82,469.99
1645,674.21,469.36
1646,674.75,470.25
1647,674.87,470.8
1648,676.3,472.43
1649,676.28,472.99
1650,675.95,472.9
1651,674.91,471.7
1652,674.31,472.19
1653,673.78,472.15
1654,673.01,473.07
1655,672.76,473.8
1656,671.3,473.34
1657,669.64,471.35
1658,668.73,471.07
1659,669.13,471.35
1660,669.24,471.75
1661,669.7,471.07
1662,670.64,470.54
1663,668.36,468.66
1664,667.18,468.11
1665,667.54,468.93
1666,667.89,470.81
1667,667.67,472.22
1668,667.56,472.06
1669,668.24,472.22
1670,667.45,472.16
1671,667.84,471.19
1672,667.28,472.1
1673,667.35,471.92
1674,668.21,471
1675,670.33,471.61
1676,669.85,471.87
1677,668.97,471.44
1678,669.51,471.25
1679,670,470.27
1680,670.72,469.32
1681,670.27,468.97
1682,668.86,468.26
1683,668.96,469.73
1684,669.16,469.77
1685,669.72,470.23
1686,671.54,472.03
1687,672.35,471.6
1688,671.51,469.31
1689,671.51,467.44
1690,672.41,466.81
1691,672.02,467.92
1692,671.98,468.13
1693,672.67,467.74
1694,673.94,466.75
1695,673.93,466.59
1696,673.44,467.19
1697,673.21,466.42
1698,673.09,465.95
1699,673.04,466.29
1700,672.37,467.31
1701,672.24,468.88
1702,671.49,468.51
1703,670.78,468.95
1704,670.16,468.04
1705,671.79,469.02
1706,671.31,468.5
1707,671.11,468.84
1708,671.65,469.1
1709,672.08,469.61
1710,672.53,469.06
1711,672.18,467.34
1712,672.06,466.54
1713,675.17,465.71
1714,676.54,466.91
1715,675.87,466.28
1716,676.37,465.99
1717,676.12,467.2
1718,675.56,468.82
1719,675.43,469.56
1720,674.47,469.51
1721,674.57,468.65
1722,674.3,468.83
1723,676.18,469.04
1724,675.51,469.23
1725,675.41,468.89
1726,675.64,467.92
1727,676.2,467.53
1728,675.06,467.8
1729,676.16,468.25
1730,677.08,468.32
1731,677.25,467.79
1732,675.7,466
1733,675.25,466.5
1734,675.79,466.1
1735,675.8,465.07
1736,675.11,463.62
1737,673.88,463.56
1738,673.66,464.12
1739,674.39,465.16
1740,674.95,467.22
1741,677.63,466.69
1742,678.7,466.39
1743,678.55,467.62
1744,678.18,468.65
1745,678.3,468.38
1746,680.4,467.95
1747,681.24,468.59
1748,681.84,470.67
1749,681.05,471.99
1750,681.25,471.99
1751,680.97,473.17
1752,680.37,475.01
1753,679.9,475.05
1754,680.1,474.92
1755,682.67,476.05
1756,682.99,476.9
1757,682.74,477.88
1758,680.82,477.69
1759,679.37,477.03
1760,680.02,477.94
1761,680.72,477.36
1762,680.34,476.75
1763,679.52,475.12
1764,679.3,474.09
1765,678.46,473.72
1766,678.74,473.92
1767,679.5,474.04
1768,680.67,474.35
1769,680.91,472.69
1770,678.95,471.03
1771,679.65,470.91
1772,678.66,471.71
1773,678.23,471.87
1774,677.15,471.43
1775,678.55,470.37
1776,679.44,471.43
1777,679.55,471.18
1778,679.99,472.25
1779,680.41,471.82
1780,680.37,472.71
1781,679.43,473.82
1782,677.92,474.83
1783,679.02,475.13
1784,677.44,477.22
1785,676.73,476.86
1786,677.61,475.68
1787,678.31,473.92
1788,678.7,473.05
1789,678.22,472.82
1790,678.05,474.24
1791,678.22,476.51
1792,679.03,477.89
1793,678.91,479.37
1794,680.36,477.63
1795,681.11,476.02
1796,682.32,476.15
1797,680.26,476.2
1798,680.14,475.23
1799,679.87,474.42
1800,678.98,474.21
1801,679.75,473.93
1802,679.99,473.13
1803,681.78,471.86
1804,681.99,472.95
1805,683.49,472.92
1806,684.56,472.14
1807,684.29,473.67
1808,683.78,473
1809,683.23,473.21
1810,683.18,473.15
1811,682,473.58
1812,682.91,473.34
1813,683.08,473.18
1814,683.41,473.63
1815,683.91,475.11
1816,683.39,474.93
1817,683.14,474.94
1818,683.35,474.95
1819,684.06,473.34
1820,685.64,472.69
1821,685.91,472.74
1822,684.68,473.23
1823,684.79,473.63
1824,684,473.1
1825,683.88,473.66
1826,683.36,473.71
1827,683.25,474.95
1828,682.39,475.35
1829,682.57,474.95
1830,682.92,474.96
1831,684.26,475.93
1832,685.65,477.09
1833,686.68,476.86
1834,687.3,476.59
1835,687.71,476.85
1836,686.87,476.77
1837,687.28,477.5
1838,687.69,478.48
1839,687.15,477.99
1840,687.46,477.3
1841,687.44,476.93
1842,688.75,476.57
1843,688.86,476
1844,689.41,476.93
1845,690.07,476.49
1846,690.3,477.07
1847,689.53,478.26
1848,689.55,479.03
1849,689.99,476.29
1850,691.04,476.31
1851,690.87,475.55
1852,692.46,475.27
1853,692.1,473.92
1854,691.33,475.06
1855,688.96,475.66
1856,687.85,475.41
1857,688.81,475.21
1858,689.25,475.67
1859,690.65,475.29
1860,691.22,474.72
1861,691.08,472.9
1862,693.32,471.11
1863,693.81,471.1
1864,692.89,471.06
1865,692.62,471.17
1866,690.48,471.05
1867,689.72,472.02
1868,688.53,470.52
1869,690.95,469.67
1870,691.37,469.06
1871,691.37,469
1872,691.81,468.93
1873,692.42,470.72
1874,693.09,470.41
1875,694.68,471.66
1876,696.21,471.59
1877,697.07,470.89
1878,697.79,470.45
1879,697.44,469.9
1880,698.48,469.55
1881,698.91,469.93
1882,698.73,471.22
1883,698.81,471.88
1884,698.55,471.58
1885,697.06,470.88
1886,696.51,470.55
1887,696.74,470.47
1888,696.2,470.66
1889,694.43,470.34
1890,696.83,469.98
1891,697.93,471.82
1892,698.83,471.57
1893,698.73,471.8
1894,700.15,472.9
1895,700.93,473.99
1896,701.77,474.27
1897,700.8,473.23
1898,700.91,474.73
1899,699.33,476.87
1900,699.01,476.33
1901,697.15,477.01
1902,698.05,477.27
1903,696.29,476.43
1904,696.43,476.96
1905,696.17,477.02
1906,696.68,476.16
1907,698.27,475.7
1908,698.68,474.45
1909,699.5,473.93
1910,698.79,473.49
1911,698.96,474.02
1912,699.02,475
1913,699.62,474.11
1914,699.67,472.52
1915,700.36,473.46
1916,700.59,473.5
1917,701.3,473.77
1918,700.8,472.66
1919,700.76,472.47
1920,699.93,471.29
1921,698.93,471.82
1922,699.61,472.98
1923,699.53,473.79
1924,697.45,474.18
1925,698.77,473.29
1926,697.99,471.56
1927,696.69,472.78
1928,695.55,472.38
1929,696.49,471.98
1930,697.16,471.32
1931,699.2,470.85
1932,699.27,472.37
1933,699.34,474.15
1934,700.17,474.65
1935,699.98,473.98
1936,698.19,474.45
1937,697.4,474.82
1938,697.05,475.39
1939,695.1,474.94
1940,695.75,473.49
1941,695.11,474.48
1942,695.45,475.55
1943,695.12,473.9
1944,693.43,473.91
1945,693.96,474.44
1946,693.42,473.89
1947,693.3,472.44
1948,692.09,472.07
1949,692.31,470.94
1950,693.03,469.28
1951,692.5,470.89
1952,691.05,472.15
1953,691.84,472.19
1954,690.92,472.23
1955,691.2,472.12
1956,691.41,472.11
1957,691.01,471.94
1958,690.24,472.16
1959,689.37,473.91
1960,688.9,475.34
1961,689.46,476.6
1962,688.86,478.85
1963,691.32,478.35
1964,692.97,479.24
1965,692.4,480.47
1966,691.2,481.41
1967,691.57,482.02
1968,690.19,481.27
1969,690.35,481.51
1970,690.86,481.36
1971,689.73,481.23
1972,688.98,481.99
1973,688.33,482.93
1974,687.84,484.09
1975,688.19,484.73
1976,687.19,485.82
1977,687.93,485.41
1978,687.28,486.49
1979,686.13,487.44
1980,686.47,487.38
1981,685.81,488.08
1982,685.76,488.2
1983,684.04,488.11
1984,684.2,488.88
1985,684.4,488.9
1986,685.4,489.83
1987,685.79,489.82
1988,684.96,487.99
1989,684.93,486.72
1990,686.32,486.19
1991,686.83,485.88
1992,686.73,484.93
1993,685.32,485.94
1994,685.14,486.52
1995,684.87,484.76
1996,683.53,484.15
1997,683,483.85
1998,682.08,483.41
1999,682.56,483.51
2000,681.59,482.09
2001,681.1,480.01
2002,681.37,479.81
2003,680.58,480.23
2004,679.08,480.45
2005,677.71,479.48
2006,678.04,480.83
2007,680.06,481.2
2008,680.63,481.84
2009,681.12,482.33
2010,680.99,483.44
2011,679.81,482.45
2012,679.19,482.1
2013,679.97,481.53
2014,679.97,480.03
2015,679.43,479.46
2016,680.25,479.96
2017,681.18,480.54
2018,682.19,480.22
2019,681.64,479.12
2020,680.6,479.96
2021,680.03,480
2022,680.63,481.27
2023,681.31,483.55
2024,682.49,483.28
2025,681.69,483.84
2026,680.12,484.32
2027,678.3,484.75
2028,678.9,484.72
2029,680.05,485.33
2030,679.26,485.8
2031,679.04,486.63
2032,678.43,487.29
2033,678.01,487.02
2034,678.98,487.41
2035,678.72,486.62
2036,678.26,487.03
2037,677.04,485.88
2038,676.39,483.72
2039,676.92,482.2
2040,676.13,481.54
2041,675.8,482.45
2042,674.04,483.13
2043,673.27,485.17
2044,673.13,485.53
2045,672.44,487
2046,672.08,487.68
2047,671.14,487.62
2048,670.95,488.59
2049,671.61,490.11
2050,673.35,490.02
2051,673.27,489.24
2052,673.43,489.5
2053,673.19,490.92
2054,673.04,490.06
2055,673.01,489.4
2056,671.8,489.99
2057,670.92,490.04
2058,671.29,489.35
2059,671.13,489.3
2060,671.42,490.18
2061,671.77,489.03
2062,671.22,488.81
2063,671.81,489.05
2064,670.88,488.73
2065,671.35,489.25
2066,670.98,490.7
2067,671.15,490.26
2068,673.33,490.18
2069,674.48,490.8
2070,675.35,490.71
2071,675.19,490.07
2072,675.86,490.6
2073,676.52,489.89
2074,675.89,488.93
2075,675.21,487.61
2076,676.42,487.29
2077,677.24,487.05
2078,677.11,488.04
2079,675.14,488.54
2080,673.21,490.24
2081,672.89,490.49
2082,673.32,492.74
2083,673.27,491.06
2084,673.22,493.09
2085,670.82,494.77
2086,671.22,495.67
2087,670.72,496.8
2088,670.52,497.16
2089,669.7,496.14
2090,670.42,495.52
2091,670.44,494.5
2092,670.4,494.39
2093,671.15,494.21
2094,671.27,494.95
2095,670.86,494.55
2096,670.86,493.13
2097,670.4,493.88
2098,670.07,494.91
2099,669.34,496.21
2100,669.88,496.88
2101,668.71,497.01
2102,667.54,495.49
2103,668.72,496.34
2104,667.98,497.37
2105,668.8,498.39
2106,668.55,497.91
2107,668.35,498.67
